date,competition,home_team,away_team,home_score,away_score,neutral,match_type
2025-10-04,LA_LIGA,皇家奥维耶多,莱万特,0,2,false,OFFICIAL
2025-10-04,LIGUE_1,梅斯,马赛,0,3,false,OFFICIAL
2025-10-04,LIGUE_1,巴黎FC,洛里昂,2,0,false,OFFICIAL
2025-10-04,PREMIER_LEAGUE,伯恩茅斯,富勒姆,3,1,false,OFFICIAL
2025-10-04,PREMIER_LEAGUE,阿森纳,西汉姆联,2,0,false,OFFICIAL
2025-10-04,PREMIER_LEAGUE,利兹联,托特纳姆热刺,1,2,false,OFFICIAL
2025-10-04,PREMIER_LEAGUE,曼彻斯特联,桑德兰,2,0,false,OFFICIAL
2025-10-04,PRIMEIRA_LIGA,卡萨皮亚,埃斯托里尔,2,2,false,OFFICIAL
2025-10-04,PRIMEIRA_LIGA,吉维森特,阿马多拉,2,0,false,OFFICIAL
2025-10-04,PRIMEIRA_LIGA,葡萄牙国民,摩雷伦斯,3,2,false,OFFICIAL
2025-10-04,SERIE_A,拉齐奥,都灵,3,3,false,OFFICIAL
2025-10-04,SERIE_A,帕尔马,莱切,0,1,false,OFFICIAL
2025-10-04,SERIE_A,维罗纳,萨索洛,0,1,false,OFFICIAL
2025-10-05,ARGENTINE_PRIMERA_DIVISION,萨米恩托,拉普体操,0,1,false,OFFICIAL
2025-10-05,ARGENTINE_PRIMERA_DIVISION,拉努斯,圣洛伦索,2,1,false,OFFICIAL
2025-10-05,ARGENTINE_PRIMERA_DIVISION,圣马丁,科尔多瓦学院,0,0,false,OFFICIAL
2025-10-05,ARGENTINE_PRIMERA_DIVISION,图库曼,普拉滕斯,2,0,false,OFFICIAL
2025-10-05,ARGENTINE_PRIMERA_DIVISION,飓风,班菲尔德,1,0,false,OFFICIAL
2025-10-05,BRAZIL_SERIE_A,弗鲁米嫩塞,米竞技,3,0,false,OFFICIAL
2025-10-05,BRAZIL_SERIE_A,科林蒂安,米拉索尔,3,0,false,OFFICIAL
2025-10-05,BRAZIL_SERIE_A,布拉干RB,格雷米奥,1,0,false,OFFICIAL
2025-10-05,BRAZIL_SERIE_A,巴西国际,博塔弗戈,2,0,false,OFFICIAL
2025-10-05,BUNDESLIGA,法兰克福,拜仁慕尼黑,0,3,false,OFFICIAL
2025-10-05,BUNDESLIGA,汉堡,美因茨,4,0,false,OFFICIAL
2025-10-05,BUNDESLIGA,斯图加特,海登海姆,1,0,false,OFFICIAL
2025-10-05,EREDIVISIE,福图纳锡塔德,福伦丹,1,0,false,OFFICIAL
2025-10-05,EREDIVISIE,兹沃勒,PSV埃因霍温,0,4,false,OFFICIAL
2025-10-05,EREDIVISIE,海伦芬,SBV精英,2,1,false,OFFICIAL
2025-10-05,EREDIVISIE,特温特,赫拉克勒斯,2,1,false,OFFICIAL
2025-10-05,EREDIVISIE,阿尔克马尔,特尔斯达,2,1,false,OFFICIAL
2025-10-05,EREDIVISIE,费耶诺德,乌德勒支,3,2,false,OFFICIAL
2025-10-05,INTERNATIONAL_FRIENDLY,圣文森特和格林纳丁斯,古巴,7,0,false,INTERNATIONAL_FRIENDLY
2025-10-05,LA_LIGA,阿拉维斯,埃尔切,3,1,false,OFFICIAL
2025-10-05,LA_LIGA,毕尔巴鄂竞技,马洛卡,2,1,false,OFFICIAL
2025-10-05,LA_LIGA,皇家马德里,比利亚雷亚尔,3,1,false,OFFICIAL
2025-10-05,LA_LIGA,塞维利亚,巴塞罗那,4,1,false,OFFICIAL
2025-10-05,LIGUE_1,欧塞尔,朗斯,1,2,false,OFFICIAL
2025-10-05,LIGUE_1,布雷斯特,南特,0,0,false,OFFICIAL
2025-10-05,LIGUE_1,勒阿弗尔,雷恩,2,2,false,OFFICIAL
2025-10-05,LIGUE_1,里昂,图卢兹,1,2,false,OFFICIAL
2025-10-05,LIGUE_1,摩纳哥,尼斯,2,2,false,OFFICIAL
2025-10-05,LIGUE_1,斯特拉斯堡,昂热,5,0,false,OFFICIAL
2025-10-05,PREMIER_LEAGUE,阿斯顿维拉,伯恩利,2,1,false,OFFICIAL
2025-10-05,PREMIER_LEAGUE,布伦特福德,曼彻斯特城,0,1,false,OFFICIAL
2025-10-05,PREMIER_LEAGUE,切尔西,利物浦,2,1,false,OFFICIAL
2025-10-05,PREMIER_LEAGUE,埃弗顿,水晶宫,2,1,false,OFFICIAL
2025-10-05,PREMIER_LEAGUE,纽卡斯尔联,诺丁汉森林,2,0,false,OFFICIAL
2025-10-05,PREMIER_LEAGUE,狼队,布赖顿,1,1,false,OFFICIAL
2025-10-05,PRIMEIRA_LIGA,阿维斯SAD,阿尔维卡,1,3,false,OFFICIAL
2025-10-05,PRIMEIRA_LIGA,阿罗卡,法马利康,1,1,false,OFFICIAL
2025-10-05,PRIMEIRA_LIGA,吉马良斯,圣克拉拉,2,1,false,OFFICIAL
2025-10-05,SERIE_A,亚特兰大,科莫,1,1,false,OFFICIAL
2025-10-05,SERIE_A,博洛尼亚,比萨,4,0,false,OFFICIAL
2025-10-05,SERIE_A,佛罗伦萨,罗马,1,2,false,OFFICIAL
2025-10-05,SERIE_A,国际米兰,克雷莫纳,4,1,false,OFFICIAL
2025-10-05,SERIE_A,乌迪内斯,卡利亚里,1,1,false,OFFICIAL
2025-10-06,ARGENTINE_PRIMERA_DIVISION,铁路工场,贝格拉诺,0,0,false,OFFICIAL
2025-10-06,ARGENTINE_PRIMERA_DIVISION,戈多伊,阿独立,1,1,false,OFFICIAL
2025-10-06,ARGENTINE_PRIMERA_DIVISION,罗萨里奥,河床,2,1,false,OFFICIAL
2025-10-06,ARGENTINE_PRIMERA_DIVISION,博卡,老男孩,5,0,false,OFFICIAL
2025-10-06,ARGENTINE_PRIMERA_DIVISION,拉普大学,巴拉卡斯中央,1,1,false,OFFICIAL
2025-10-06,BRAZIL_SERIE_A,瓦斯科达伽马,维多利亚,4,3,false,OFFICIAL
2025-10-06,BRAZIL_SERIE_A,圣保罗,帕尔梅拉斯,2,3,false,OFFICIAL
2025-10-06,BRAZIL_SERIE_A,克鲁塞罗,累体育,1,1,false,OFFICIAL
2025-10-06,BRAZIL_SERIE_A,巴伊亚,弗拉门戈,1,0,false,OFFICIAL
2025-10-06,BRAZIL_SERIE_A,塞阿拉,桑托斯,3,0,false,OFFICIAL
2025-10-06,BRAZIL_SERIE_A,尤文图德,福塔雷萨,1,2,false,OFFICIAL
2025-10-06,BUNDESLIGA,门兴格拉德巴赫,弗赖堡,0,0,false,OFFICIAL
2025-10-06,EREDIVISIE,前进之鹰,奈梅亨,1,1,false,OFFICIAL
2025-10-06,LA_LIGA,维戈塞尔塔,马德里竞技,1,1,false,OFFICIAL
2025-10-06,LA_LIGA,西班牙人,皇家贝蒂斯,1,2,false,OFFICIAL
2025-10-06,LA_LIGA,皇家社会,巴列卡诺,0,1,false,OFFICIAL
2025-10-06,LIGUE_1,里尔,巴黎圣日尔曼,1,1,false,OFFICIAL
2025-10-06,PRIMEIRA_LIGA,里奥阿维,通德拉,3,0,false,OFFICIAL
2025-10-06,PRIMEIRA_LIGA,里斯本竞技,布拉加,1,1,false,OFFICIAL
2025-10-06,PRIMEIRA_LIGA,波尔图,本菲卡,0,0,false,OFFICIAL
2025-10-06,SERIE_A,尤文图斯,AC米兰,0,0,false,OFFICIAL
2025-10-06,SERIE_A,那不勒斯,热那亚,2,1,false,OFFICIAL
2025-10-07,ARGENTINE_PRIMERA_DIVISION,利斯特雷,萨斯菲,2,2,false,OFFICIAL
2025-10-07,ARGENTINE_PRIMERA_DIVISION,竞技,里瓦达维亚独立,0,0,false,OFFICIAL
2025-10-08,INTERNATIONAL_FRIENDLY,圣文森特和格林纳丁斯,古巴,1,0,false,INTERNATIONAL_FRIENDLY
2025-10-08,INTERNATIONAL_OFFICIAL,沙特,印度尼西亚,3,2,false,OFFICIAL
2025-10-08,INTERNATIONAL_OFFICIAL,卡塔尔,阿曼,0,0,false,OFFICIAL
2025-10-08,INTERNATIONAL_OFFICIAL,利比亚,佛得角,3,3,false,OFFICIAL
2025-10-08,INTERNATIONAL_OFFICIAL,中非共和国,加纳,0,5,true,OFFICIAL
2025-10-09,BRAZIL_SERIE_A,米拉索尔,弗鲁米嫩塞,2,1,false,OFFICIAL
2025-10-09,BRAZIL_SERIE_A,米竞技,累体育,3,1,false,OFFICIAL
2025-10-09,INTERNATIONAL_FRIENDLY,罗马尼亚,摩尔多瓦,2,1,false,INTERNATIONAL_FRIENDLY
2025-10-09,INTERNATIONAL_FRIENDLY,摩洛哥,巴林,1,0,false,INTERNATIONAL_FRIENDLY
2025-10-09,INTERNATIONAL_FRIENDLY,英格兰,威尔士,3,0,false,INTERNATIONAL_FRIENDLY
2025-10-09,INTERNATIONAL_FRIENDLY,波兰,新西兰,1,0,false,INTERNATIONAL_FRIENDLY
2025-10-09,INTERNATIONAL_OFFICIAL,尼加拉瓜,海地,0,3,false,OFFICIAL
2025-10-09,INTERNATIONAL_OFFICIAL,塞浦路斯,波黑,2,2,false,OFFICIAL
2025-10-09,INTERNATIONAL_OFFICIAL,芬兰,立陶宛,2,1,false,OFFICIAL
2025-10-09,INTERNATIONAL_OFFICIAL,奥地利,圣马力诺,10,0,false,OFFICIAL
2025-10-09,INTERNATIONAL_OFFICIAL,马耳他,荷兰,0,4,false,OFFICIAL
2025-10-09,INTERNATIONAL_OFFICIAL,白俄罗斯,丹麦,0,6,true,OFFICIAL
2025-10-09,INTERNATIONAL_OFFICIAL,洪都拉斯,哥斯达,0,0,false,OFFICIAL
2025-10-09,INTERNATIONAL_OFFICIAL,苏格兰,希腊,3,1,false,OFFICIAL
2025-10-09,INTERNATIONAL_OFFICIAL,捷克,克罗地亚,0,0,false,OFFICIAL
2025-10-10,INTERNATIONAL_FRIENDLY,俄罗斯,伊朗,2,1,false,INTERNATIONAL_FRIENDLY
2025-10-10,INTERNATIONAL_FRIENDLY,乌拉圭,多米尼加,1,0,true,INTERNATIONAL_FRIENDLY
2025-10-10,INTERNATIONAL_FRIENDLY,加拿大,澳大利亚,0,1,false,INTERNATIONAL_FRIENDLY
2025-10-10,INTERNATIONAL_FRIENDLY,乌兹别克斯坦,科威特,2,0,false,INTERNATIONAL_FRIENDLY
2025-10-10,INTERNATIONAL_FRIENDLY,约旦,玻利维亚,0,1,true,INTERNATIONAL_FRIENDLY
2025-10-10,INTERNATIONAL_FRIENDLY,美国,厄瓜多尔,1,1,false,INTERNATIONAL_FRIENDLY
2025-10-10,INTERNATIONAL_FRIENDLY,智利,秘鲁,2,1,false,INTERNATIONAL_FRIENDLY
2025-10-10,INTERNATIONAL_FRIENDLY,韩国,巴西,0,5,false,INTERNATIONAL_FRIENDLY
2025-10-10,INTERNATIONAL_FRIENDLY,阿根廷,委内瑞拉,1,0,true,INTERNATIONAL_FRIENDLY
2025-10-10,INTERNATIONAL_OFFICIAL,南苏丹,塞内加尔,0,5,false,OFFICIAL
2025-10-10,INTERNATIONAL_OFFICIAL,塞舌尔,科特迪瓦,0,7,true,OFFICIAL
2025-10-10,INTERNATIONAL_OFFICIAL,南非,津巴布韦,0,0,false,OFFICIAL
2025-10-10,INTERNATIONAL_OFFICIAL,法国,阿塞拜疆,3,0,false,OFFICIAL
2025-10-10,INTERNATIONAL_OFFICIAL,突尼斯,圣多美和普林西比,6,0,false,OFFICIAL
2025-10-10,INTERNATIONAL_OFFICIAL,日本,巴拉圭,2,2,false,OFFICIAL
2025-10-10,INTERNATIONAL_OFFICIAL,莱索托,尼日利亚,1,2,true,OFFICIAL
2025-10-10,INTERNATIONAL_OFFICIAL,多哥,刚果(金),0,1,false,OFFICIAL
2025-10-10,INTERNATIONAL_OFFICIAL,库拉索,牙买加,2,0,false,OFFICIAL
2025-10-10,INTERNATIONAL_OFFICIAL,比利时,北马其顿,0,0,false,OFFICIAL
2025-10-10,INTERNATIONAL_OFFICIAL,德国,卢森堡,4,0,false,OFFICIAL
2025-10-10,INTERNATIONAL_OFFICIAL,北爱尔兰,斯洛伐克,2,0,false,OFFICIAL
2025-10-10,INTERNATIONAL_OFFICIAL,冰岛,乌克兰,3,5,false,OFFICIAL
2025-10-10,INTERNATIONAL_OFFICIAL,萨尔瓦多,巴拿马,0,1,false,OFFICIAL
2025-10-10,INTERNATIONAL_OFFICIAL,科索沃,斯洛文尼,0,0,false,OFFICIAL
2025-10-10,INTERNATIONAL_OFFICIAL,瑞典,瑞士,0,2,false,OFFICIAL
2025-10-10,INTERNATIONAL_OFFICIAL,百慕大,特立尼达和多巴哥,0,3,false,OFFICIAL
2025-10-11,ARGENTINE_PRIMERA_DIVISION,防御正义,阿青年人,1,0,false,OFFICIAL
2025-10-11,ARGENTINE_PRIMERA_DIVISION,科尔多瓦中央,圣菲联合,3,1,false,OFFICIAL
2025-10-11,ARGENTINE_PRIMERA_DIVISION,老男孩,老虎竞技,1,1,false,OFFICIAL
2025-10-11,ARGENTINE_PRIMERA_DIVISION,圣洛伦索,圣马丁,0,1,false,OFFICIAL
2025-10-11,CLUB_FRIENDLY,马德里竞技,国际米兰,1,1,false,CLUB_FRIENDLY
2025-10-11,INTERNATIONAL_FRIENDLY,格林纳达,古巴,2,0,false,INTERNATIONAL_FRIENDLY
2025-10-11,INTERNATIONAL_FRIENDLY,墨西哥,哥伦比亚,0,4,true,INTERNATIONAL_FRIENDLY
2025-10-11,INTERNATIONAL_OFFICIAL,西班牙,格鲁吉亚,2,0,false,OFFICIAL
2025-10-11,INTERNATIONAL_OFFICIAL,葡萄牙,爱尔兰,1,0,false,OFFICIAL
2025-10-11,INTERNATIONAL_OFFICIAL,爱沙尼亚,意大利,1,3,false,OFFICIAL
2025-10-11,INTERNATIONAL_OFFICIAL,挪威,以色列,5,0,false,OFFICIAL
2025-10-11,INTERNATIONAL_OFFICIAL,匈牙利,亚美尼亚,2,0,false,OFFICIAL
2025-10-11,INTERNATIONAL_OFFICIAL,保加利亚,土耳其,1,6,false,OFFICIAL
2025-10-11,INTERNATIONAL_OFFICIAL,伊拉克,印度尼西亚,1,0,true,OFFICIAL
2025-10-11,INTERNATIONAL_OFFICIAL,塞尔维亚,阿尔巴尼,0,1,false,OFFICIAL
2025-10-12,ARGENTINE_PRIMERA_DIVISION,班菲尔德,竞技,1,3,false,OFFICIAL
2025-10-12,ARGENTINE_PRIMERA_DIVISION,贝格拉诺,拉普大学,1,1,false,OFFICIAL
2025-10-12,ARGENTINE_PRIMERA_DIVISION,萨斯菲,罗萨里奥,1,2,false,OFFICIAL
2025-10-12,ARGENTINE_PRIMERA_DIVISION,拉普体操,铁路工场,1,2,false,OFFICIAL
2025-10-12,BRAZIL_SERIE_A,帕尔梅拉斯,尤文图德,4,1,false,OFFICIAL
2025-10-12,INTERNATIONAL_FRIENDLY,马耳他,波黑,1,4,false,INTERNATIONAL_FRIENDLY
2025-10-12,INTERNATIONAL_OFFICIAL,苏格兰,白俄罗斯,2,1,false,OFFICIAL
2025-10-12,INTERNATIONAL_OFFICIAL,埃及,几内亚比绍,1,0,false,OFFICIAL
2025-10-12,INTERNATIONAL_OFFICIAL,加纳,科摩罗,1,0,false,OFFICIAL
2025-10-12,INTERNATIONAL_OFFICIAL,法罗群岛,捷克,2,1,false,OFFICIAL
2025-10-12,INTERNATIONAL_OFFICIAL,克罗地亚,直布罗陀,3,0,false,OFFICIAL
2025-10-12,INTERNATIONAL_OFFICIAL,荷兰,芬兰,4,0,false,OFFICIAL
2025-10-12,INTERNATIONAL_OFFICIAL,丹麦,希腊,3,1,false,OFFICIAL
2025-10-12,INTERNATIONAL_OFFICIAL,立陶宛,波兰,0,2,false,OFFICIAL
2025-10-12,INTERNATIONAL_OFFICIAL,罗马尼亚,奥地利,1,0,false,OFFICIAL
2025-10-13,ARGENTINE_PRIMERA_DIVISION,阿多西维,飓风,2,0,false,OFFICIAL
2025-10-13,ARGENTINE_PRIMERA_DIVISION,阿独立,拉努斯,0,2,false,OFFICIAL
2025-10-13,ARGENTINE_PRIMERA_DIVISION,科尔多瓦学院,图库曼,2,0,false,OFFICIAL
2025-10-13,ARGENTINE_PRIMERA_DIVISION,河床,萨米恩托,0,1,false,OFFICIAL
2025-10-13,ARGENTINE_PRIMERA_DIVISION,里瓦达维亚独立,戈多伊,0,0,false,OFFICIAL
2025-10-13,INTERNATIONAL_FRIENDLY,乌兹别克斯坦,乌拉圭,1,2,true,INTERNATIONAL_FRIENDLY
2025-10-13,INTERNATIONAL_OFFICIAL,哥斯达,尼加拉瓜,4,1,false,OFFICIAL
2025-10-13,INTERNATIONAL_OFFICIAL,喀麦隆,安哥拉,0,0,false,OFFICIAL
2025-10-13,INTERNATIONAL_OFFICIAL,佛得角,斯威士兰,3,0,false,OFFICIAL
2025-10-13,INTERNATIONAL_OFFICIAL,斯洛文尼,瑞士,0,0,false,OFFICIAL
2025-10-13,INTERNATIONAL_OFFICIAL,冰岛,法国,2,2,false,OFFICIAL
2025-10-13,INTERNATIONAL_OFFICIAL,北爱尔兰,德国,0,1,false,OFFICIAL
2025-10-13,INTERNATIONAL_OFFICIAL,瑞典,科索沃,0,1,false,OFFICIAL
2025-10-13,INTERNATIONAL_OFFICIAL,斯洛伐克,卢森堡,2,0,false,OFFICIAL
2025-10-13,INTERNATIONAL_OFFICIAL,北马其顿,哈萨克斯坦,1,1,false,OFFICIAL
2025-10-13,INTERNATIONAL_OFFICIAL,乌克兰,阿塞拜疆,2,1,true,OFFICIAL
2025-10-13,INTERNATIONAL_OFFICIAL,威尔士,比利时,2,4,false,OFFICIAL
2025-10-13,INTERNATIONAL_OFFICIAL,突尼斯,纳米比亚,3,0,false,OFFICIAL
2025-10-13,INTERNATIONAL_OFFICIAL,洪都拉斯,海地,3,0,false,OFFICIAL
2025-10-14,ARGENTINE_PRIMERA_DIVISION,普拉滕斯,利斯特雷,1,1,false,OFFICIAL
2025-10-14,INTERNATIONAL_FRIENDLY,阿尔巴尼,约旦,4,2,false,INTERNATIONAL_FRIENDLY
2025-10-14,INTERNATIONAL_FRIENDLY,墨西哥,厄瓜多尔,1,1,false,INTERNATIONAL_FRIENDLY
2025-10-14,INTERNATIONAL_FRIENDLY,俄罗斯,玻利维亚,3,0,false,INTERNATIONAL_FRIENDLY
2025-10-14,INTERNATIONAL_FRIENDLY,挪威,新西兰,1,1,false,INTERNATIONAL_FRIENDLY
2025-10-14,INTERNATIONAL_FRIENDLY,伊朗,坦桑尼亚,2,0,true,INTERNATIONAL_FRIENDLY
2025-10-14,INTERNATIONAL_FRIENDLY,加拿大,哥伦比亚,0,0,true,INTERNATIONAL_FRIENDLY
2025-10-14,INTERNATIONAL_FRIENDLY,美国,澳大利亚,2,1,false,INTERNATIONAL_FRIENDLY
2025-10-14,INTERNATIONAL_FRIENDLY,韩国,巴拉圭,2,0,false,INTERNATIONAL_FRIENDLY
2025-10-14,INTERNATIONAL_FRIENDLY,波多黎各,阿根廷,0,6,true,INTERNATIONAL_FRIENDLY
2025-10-14,INTERNATIONAL_OFFICIAL,摩洛哥,刚果共和国,1,0,false,OFFICIAL
2025-10-14,INTERNATIONAL_OFFICIAL,爱尔兰,亚美尼亚,1,0,false,OFFICIAL
2025-10-14,INTERNATIONAL_OFFICIAL,意大利,以色列,3,0,false,OFFICIAL
2025-10-14,INTERNATIONAL_OFFICIAL,西班牙,保加利亚,4,0,false,OFFICIAL
2025-10-14,INTERNATIONAL_OFFICIAL,拉脱维亚,英格兰,0,5,false,OFFICIAL
2025-10-14,INTERNATIONAL_OFFICIAL,尼日利亚,贝宁,4,0,false,OFFICIAL
2025-10-14,INTERNATIONAL_OFFICIAL,卡塔尔,阿联酋,2,1,false,OFFICIAL
2025-10-14,INTERNATIONAL_OFFICIAL,南非,卢旺达,3,0,false,OFFICIAL
2025-10-14,INTERNATIONAL_OFFICIAL,塞内加尔,毛里塔尼亚,4,0,false,OFFICIAL
2025-10-14,INTERNATIONAL_OFFICIAL,日本,巴西,3,2,false,OFFICIAL
2025-10-14,INTERNATIONAL_OFFICIAL,巴拿马,苏里南,1,1,false,OFFICIAL
2025-10-14,INTERNATIONAL_OFFICIAL,刚果(金),苏丹,1,0,false,OFFICIAL
2025-10-14,INTERNATIONAL_OFFICIAL,牙买加,百慕大,4,0,false,OFFICIAL
2025-10-14,INTERNATIONAL_OFFICIAL,阿尔及利亚,乌干达,2,1,false,OFFICIAL
2025-10-14,INTERNATIONAL_OFFICIAL,库拉索,特立尼达和多巴哥,1,1,false,OFFICIAL
2025-10-14,INTERNATIONAL_OFFICIAL,科特迪瓦,肯尼亚,3,0,false,OFFICIAL
2025-10-14,INTERNATIONAL_OFFICIAL,沙特,伊拉克,0,0,false,OFFICIAL
2025-10-14,INTERNATIONAL_OFFICIAL,葡萄牙,匈牙利,2,2,false,OFFICIAL
2025-10-14,INTERNATIONAL_OFFICIAL,安道尔,塞尔维亚,1,3,false,OFFICIAL
2025-10-14,INTERNATIONAL_OFFICIAL,土耳其,格鲁吉亚,4,1,false,OFFICIAL
2025-10-16,BRAZIL_SERIE_A,博塔弗戈,弗拉门戈,0,3,false,OFFICIAL
2025-10-16,BRAZIL_SERIE_A,帕尔梅拉斯,布拉干RB,5,1,false,OFFICIAL
2025-10-16,BRAZIL_SERIE_A,桑托斯,科林蒂安,3,1,false,OFFICIAL
2025-10-16,BRAZIL_SERIE_A,米拉索尔,巴西国际,3,1,false,OFFICIAL
2025-10-16,BRAZIL_SERIE_A,米竞技,克鲁塞罗,1,1,false,OFFICIAL
2025-10-16,BRAZIL_SERIE_A,福塔雷萨,瓦斯科达伽马,0,2,false,OFFICIAL
2025-10-16,BRAZIL_SERIE_A,累体育,塞阿拉,1,1,false,OFFICIAL
2025-10-17,BRAZIL_SERIE_A,弗鲁米嫩塞,尤文图德,1,0,false,OFFICIAL
2025-10-17,BRAZIL_SERIE_A,格雷米奥,圣保罗,2,0,false,OFFICIAL
2025-10-17,BRAZIL_SERIE_A,维多利亚,巴伊亚,2,1,false,OFFICIAL
2025-10-18,ARGENTINE_PRIMERA_DIVISION,阿青年人,老男孩,3,1,false,OFFICIAL
2025-10-18,ARGENTINE_PRIMERA_DIVISION,竞技,阿多西维,1,0,false,OFFICIAL
2025-10-18,ARGENTINE_PRIMERA_DIVISION,拉努斯,戈多伊,2,0,false,OFFICIAL
2025-10-18,BUNDESLIGA,科隆,奥格斯堡,1,1,false,OFFICIAL
2025-10-18,BUNDESLIGA,海登海姆,云达不来梅,2,2,false,OFFICIAL
2025-10-18,BUNDESLIGA,美因茨,勒沃库森,3,4,false,OFFICIAL
2025-10-18,BUNDESLIGA,莱比锡红牛,汉堡,2,1,false,OFFICIAL
2025-10-18,BUNDESLIGA,柏林联合,门兴格拉德巴赫,3,1,false,OFFICIAL
2025-10-18,BUNDESLIGA,沃尔夫斯堡,斯图加特,0,3,false,OFFICIAL
2025-10-18,CLUB_OFFICIAL_OTHER,波尔蒂芒,阿罗卡,1,2,false,OFFICIAL
2025-10-18,EREDIVISIE,奈梅亨,特温特,3,3,false,OFFICIAL
2025-10-18,LA_LIGA,巴塞罗那,赫罗纳,2,1,false,OFFICIAL
2025-10-18,LA_LIGA,皇家奥维耶多,西班牙人,0,2,false,OFFICIAL
2025-10-18,LA_LIGA,塞维利亚,马洛卡,1,3,false,OFFICIAL
2025-10-18,LIGUE_1,尼斯,里昂,3,2,false,OFFICIAL
2025-10-18,LIGUE_1,巴黎圣日尔曼,斯特拉斯堡,3,3,false,OFFICIAL
2025-10-18,PREMIER_LEAGUE,布赖顿,纽卡斯尔联,2,1,false,OFFICIAL
2025-10-18,PREMIER_LEAGUE,伯恩利,利兹联,2,0,false,OFFICIAL
2025-10-18,PREMIER_LEAGUE,水晶宫,伯恩茅斯,3,3,false,OFFICIAL
2025-10-18,PREMIER_LEAGUE,曼彻斯特城,埃弗顿,2,0,false,OFFICIAL
2025-10-18,PREMIER_LEAGUE,诺丁汉森林,切尔西,0,3,false,OFFICIAL
2025-10-18,PREMIER_LEAGUE,桑德兰,狼队,2,0,false,OFFICIAL
2025-10-18,SERIE_A,莱切,萨索洛,0,0,false,OFFICIAL
2025-10-18,SERIE_A,比萨,维罗纳,0,0,false,OFFICIAL
2025-10-19,ARGENTINE_PRIMERA_DIVISION,博卡,贝格拉诺,1,2,false,OFFICIAL
2025-10-19,ARGENTINE_PRIMERA_DIVISION,里瓦达维亚独立,班菲尔德,1,2,false,OFFICIAL
2025-10-19,ARGENTINE_PRIMERA_DIVISION,铁路工场,河床,0,2,false,OFFICIAL
2025-10-19,BRAZIL_SERIE_A,科林蒂安,米竞技,1,0,false,OFFICIAL
2025-10-19,BRAZIL_SERIE_A,克鲁塞罗,福塔雷萨,1,0,false,OFFICIAL
2025-10-19,BUNDESLIGA,拜仁慕尼黑,多特蒙德,2,1,false,OFFICIAL
2025-10-19,BUNDESLIGA,弗赖堡,法兰克福,2,2,false,OFFICIAL
2025-10-19,BUNDESLIGA,圣保利,霍芬海姆,0,3,false,OFFICIAL
2025-10-19,CLUB_OFFICIAL_OTHER,费雷拉,里斯本竞技,2,2,false,OFFICIAL
2025-10-19,EREDIVISIE,赫拉克勒斯,费耶诺德,0,7,false,OFFICIAL
2025-10-19,EREDIVISIE,PSV埃因霍温,前进之鹰,2,1,false,OFFICIAL
2025-10-19,EREDIVISIE,乌德勒支,福伦丹,3,1,false,OFFICIAL
2025-10-19,EREDIVISIE,阿贾克斯,阿尔克马尔,0,2,false,OFFICIAL
2025-10-19,EREDIVISIE,布雷达,兹沃勒,2,2,false,OFFICIAL
2025-10-19,EREDIVISIE,格罗宁根,鹿特丹斯巴达,0,2,false,OFFICIAL
2025-10-19,EREDIVISIE,SBV精英,福图纳锡塔德,1,0,false,OFFICIAL
2025-10-19,EREDIVISIE,特尔斯达,海伦芬,2,3,false,OFFICIAL
2025-10-19,LA_LIGA,马德里竞技,奥萨苏纳,1,0,false,OFFICIAL
2025-10-19,LA_LIGA,维戈塞尔塔,皇家社会,1,1,false,OFFICIAL
2025-10-19,LA_LIGA,埃尔切,毕尔巴鄂竞技,0,0,false,OFFICIAL
2025-10-19,LA_LIGA,比利亚雷亚尔,皇家贝蒂斯,2,2,false,OFFICIAL
2025-10-19,LIGUE_1,昂热,摩纳哥,1,1,false,OFFICIAL
2025-10-19,LIGUE_1,朗斯,巴黎FC,2,1,false,OFFICIAL
2025-10-19,LIGUE_1,洛里昂,布雷斯特,3,3,false,OFFICIAL
2025-10-19,LIGUE_1,马赛,勒阿弗尔,6,2,false,OFFICIAL
2025-10-19,LIGUE_1,雷恩,欧塞尔,2,2,false,OFFICIAL
2025-10-19,LIGUE_1,图卢兹,梅斯,4,0,false,OFFICIAL
2025-10-19,PREMIER_LEAGUE,富勒姆,阿森纳,0,1,false,OFFICIAL
2025-10-19,PREMIER_LEAGUE,利物浦,曼彻斯特联,1,2,false,OFFICIAL
2025-10-19,PREMIER_LEAGUE,托特纳姆热刺,阿斯顿维拉,1,2,false,OFFICIAL
2025-10-19,SERIE_A,卡利亚里,博洛尼亚,0,2,false,OFFICIAL
2025-10-19,SERIE_A,科莫,尤文图斯,2,0,false,OFFICIAL
2025-10-19,SERIE_A,热那亚,帕尔马,0,0,false,OFFICIAL
2025-10-19,SERIE_A,罗马,国际米兰,0,1,false,OFFICIAL
2025-10-19,SERIE_A,都灵,那不勒斯,1,0,false,OFFICIAL
2025-10-20,ARGENTINE_PRIMERA_DIVISION,萨米恩托,萨斯菲,0,2,false,OFFICIAL
2025-10-20,ARGENTINE_PRIMERA_DIVISION,罗萨里奥,普拉滕斯,1,0,false,OFFICIAL
2025-10-20,ARGENTINE_PRIMERA_DIVISION,圣马丁,阿独立,1,0,false,OFFICIAL
2025-10-20,ARGENTINE_PRIMERA_DIVISION,拉普大学,拉普体操,2,0,false,OFFICIAL
